State,County,Pop 2010,Pop 2011,Pop 2012,Pop 2013,Pop 2014,Pop 2015,Pop 2016,Pop 2017,Pop 2018,Pop 2019
New York,Nassau County,1339532,1346223,1349616,1352193,1354705,1354840,1355952,1357293,1357534,1356924
New York,New York County,1585873,1608293,1623911,1627491,1630678,1636063,1635443,1630698,1629055,1628706
New York,Niagara County,216469,215719,214713,214105,213305,212358,211554,210848,210060,209281
New York,Oneida County,234878,234218,233765,233347,232598,231264,230375,230011,229474,228671
New York,Onondaga County,467026,467614,467030,468146,467285,466277,464109,461795,461649,460528
New York,Ontario County,107931,108599,108611,109044,109334,109271,109229,109538,109738,109777
New York,Orange County,372813,374097,373699,374320,374845,375803,377799,379758,382126,384940
New York,Orleans County,42883,42648,42391,42229,41861,41481,41247,40786,40655,40352
New York,Oswego County,122109,121981,121458,121170,120590,119735,118895,118427,117515,117124
New York,Otsego County,62259,61971,61747,61614,60950,60504,60132,59920,59810,59493
New York,Putnam County,99710,99827,99625,99572,99438,99185,98761,98856,98814,98320
New York,Queens County,2230722,2255482,2272222,2287185,2298736,2305838,2306830,2295808,2274605,2253858
New York,Rensselaer County,159429,159589,159437,159545,159666,159436,159294,159200,159283,158714
New York,Richmond County,468730,471021,470614,471803,471937,472349,474040,475671,476260,476143
New York,Rockland County,311687,315452,317196,319284,321119,322919,323258,324622,325522,325789
New York,St. Lawrence County,111944,112277,112355,111931,111437,110348,109449,108699,108327,107740
New York,Saratoga County,219607,221111,222483,224087,224513,226078,227122,229276,230170,229863
New York,Schenectady County,154727,154864,155016,154944,155016,154733,154475,154710,155079,155299
New York,Schoharie County,32749,32618,32039,31900,31767,31405,31304,31255,31146,30999
New York,Schuyler County,18343,18413,18498,18382,18176,18027,17967,17913,17884,17807
New York,Seneca County,35251,35380,35388,35250,34879,34801,34710,34246,34179,34016
New York,Steuben County,98990,99148,98925,98843,98165,97551,96958,96360,95860,95379
New York,Suffolk County,1493350,1498892,1496982,1497346,1495525,1491967,1486406,1483358,1480830,1476601
New York,Sullivan County,77547,77053,76931,76945,75634,74832,74922,74994,75399,75432
New York,Tioga County,51125,50875,50278,50103,49824,49355,48824,48609,48441,48203
New York,Tompkins County,101564,101821,102726,103553,103391,103006,102942,102664,102419,102180
New York,Ulster County,182493,182448,181538,180698,180400,179658,179042,178635,178418,177573
New York,Warren County,65707,65736,65417,65083,64866,64420,64438,64365,64215,63944
New York,Washington County,63216,63091,63003,62765,62475,62246,61795,61559,61274,61204
New York,Wayne County,93772,93256,93029,92339,91801,91291,90758,90429,90200,89918
New York,Westchester County,949113,956262,959585,964567,967044,968773,970267,969689,968213,967506
New York,Wyoming County,42155,41849,41700,41359,41134,40930,40432,40282,40023,39859
New York,Yates County,25348,25454,25337,25207,25149,25128,25059,25002,24951,24913
North Carolina,North Carolina,9535483,9657592,9749476,9843336,9932887,10031646,10154788,10268233,10381615,10488084
North Carolina,Alamance County,151131,152692,153265,154162,155384,157037,160283,163276,166514,169509
North Carolina,Alexander County,37198,37026,36922,37012,36987,36960,37133,37143,37331,37497
North Carolina,Alleghany County,11155,11016,10943,10903,10891,10856,10919,10988,11138,11137
North Carolina,Anson County,26948,26512,26309,25957,25965,25602,25165,24829,24470,24446
North Carolina,Ashe County,27281,26986,26924,26840,26764,26628,26600,26787,27099,27203
North Carolina,Avery County,17797,17770,17611,17654,17650,17486,17442,17517,17528,17557
North Carolina,Beaufort County,47759,47675,47431,47382,47339,47389,47369,47033,47056,46994
North Carolina,Bertie County,21282,20858,20494,20326,20316,20162,19423,19263,19106,18947
North Carolina,Bladen County,35190,34880,34807,34618,34361,34083,33638,33443,33151,32722
North Carolina,Brunswick County,107431,110185,112013,114922,118305,122211,126304,130859,136880,142820
North Carolina,Buncombe County,238318,241172,243655,246807,249084,251954,254955,257071,259259,261191
North Carolina,Burke County,90912,90542,89974,89354,89296,89341,89451,90157,90405,90485
North Carolina,Cabarrus County,178011,181175,184340,187240,191680,196396,201639,206988,211597,216453
North Carolina,Caldwell County,83029,82451,82081,82048,81667,81518,81766,81933,82026,82178
North Carolina,Camden County,9980,10024,10003,10116,10278,10282,10397,10532,10676,10867
North Carolina,Carteret County,66469,67418,67770,68388,68629,68712,68808,68921,69438,69473
North Carolina,Caswell County,23719,23456,23042,23093,22807,22813,22755,22616,22634,22604
North Carolina,Catawba County,154358,154459,154693,154965,155085,155527,156448,157852,158687,159551
North Carolina,Chatham County,63505,64109,64527,65243,66669,68263,69642,71189,73127,74470
North Carolina,Cherokee County,27444,27180,27034,27125,27078,27102,27809,27954,28369,28612
North Carolina,Chowan County,14793,14807,14695,14668,14502,14248,14201,14029,14065,13943
North Carolina,Clay County,10587,10686,10654,10597,10566,10623,10749,11004,11124,11231
North Carolina,Cleveland County,98078,97442,97317,96873,97009,96850,96960,97134,97519,97947
North Carolina,Columbus County,58098,57705,57534,57080,56883,56675,56292,56047,55819,55508
North Carolina,Craven County,103505,104831,105319,104285,104055,102853,102632,102492,102338,102139
North Carolina,Cumberland County,319431,330503,329985,332997,332364,331203,333167,330994,333430,335509
North Carolina,Currituck County,23547,23906,24025,24253,24820,25106,25640,26290,27016,27763
North Carolina,Dare County,33920,34156,34383,34810,34894,35468,35829,36199,36607,37009
North Carolina,Davidson County,162878,162923,163040,163295,163383,163486,164270,165180,166358,167609
North Carolina,Davie County,41240,41335,41281,41435,41259,41648,41921,42308,42563,42846
North Carolina,Duplin County,58505,59216,59449,59328,59432,58883,59275,58943,58991,58741
North Carolina,Durham County,267587,276563,282659,288723,295137,300793,307826,312153,316979,321488
North Carolina,Edgecombe County,56552,56050,55675,55422,54866,53743,53283,52756,51984,51472
North Carolina,Forsyth County,350670,354524,357598,360594,364439,367365,371260,375840,379216,382295
North Carolina,Franklin County,60619,60946,61405,62074,62691,63668,64676,66155,67625,69685
North Carolina,Gaston County,206086,206886,207903,209212,210545,212919,216622,219656,222630,224529
North Carolina,Gates County,12197,12043,11890,11703,11633,11531,11569,11514,11563,11562
North Carolina,Graham County,8861,8811,8707,8719,8621,8588,8531,8524,8461,8441
North Carolina,Granville County,59916,57503,57557,57762,57995,58162,58684,59372,59979,60443
North Carolina,Greene County,21362,21514,21191,21011,21012,20950,21078,20963,21106,21069
North Carolina,Guilford County,488406,494953,500514,506400,512233,517053,524265,528243,532607,537174
North Carolina,Halifax County,54691,54114,53732,53187,52833,52182,51815,51311,50634,50010
North Carolina,Harnett County,114678,119178,122204,125028,126685,128034,130674,132395,134336,135976
North Carolina,Haywood County,59036,58726,58640,58962,59132,59646,60405,61005,61890,62317
North Carolina,Henderson County,106740,107370,107768,108879,110258,111847,113583,115216,116500,117417
North Carolina,Hertford County,24669,24718,24600,24575,24582,24373,24209,23923,23878,23677
North Carolina,Hoke County,46952,49468,50483,51155,51586,52739,52981,54138,54695,55234
North Carolina,Hyde County,5810,5798,5689,5654,5600,5426,5434,5240,5026,4937
North Carolina,Iredell County,159437,161037,162670,164582,166498,169453,172466,175634,178332,181806
North Carolina,Jackson County,40271,40240,40636,41001,40920,41305,42622,43224,43600,43938
North Carolina,Johnston County,168878,172446,174383,177227,180710,185104,190843,196374,202692,209339
North Carolina,Jones County,10153,10060,10071,10007,9851,9777,9588,9573,9613,9419
North Carolina,Lee County,57866,58531,59240,59762,59401,59371,59646,60403,61208,61779
North Carolina,Lenoir County,59495,59411,59114,58732,58255,57981,57240,56622,55990,55949
North Carolina,Lincoln County,78265,78297,78729,79111,79446,80607,81229,82557,84092,86111
North Carolina,McDowell County,44996,45053,44999,45021,45007,44967,44866,45083,45465,45756
North Carolina,Macon County,33922,33887,33806,33738,33824,34090,34262,34581,35274,35858
North Carolina,Madison County,20764,20845,20882,21147,21187,21146,21367,21563,21665,21755
North Carolina,Martin County,24505,24186,23845,23637,23435,23262,23122,22763,22660,22440
North Carolina,Mecklenburg County,919628,943823,967063,990677,1010229,1033238,1056901,1078128,1093750,1110356
North Carolina,Mitchell County,15579,15356,15330,15282,15174,15071,14996,14992,14996,14964
North Carolina,Montgomery County,27798,27706,27522,27446,27283,27438,27301,27269,27077,27173
North Carolina,Moore County,88247,89262,90191,91366,92816,94013,95405,97368,98805,100880
North Carolina,Nash County,95840,95740,95187,94421,94200,93786,93953,94019,94094,94298
North Carolina,New Hanover County,202667,205966,209045,212921,215963,219422,224809,228728,232256,234473
North Carolina,Northampton County,22099,21916,21285,20856,20652,20533,20127,19890,19698,19483
North Carolina,Onslow County,177772,184993,190678,192354,191822,193114,192314,195066,196915,197938
North Carolina,Orange County,133801,134825,137817,139397,140321,141298,142800,143626,147980,148476
North Carolina,Pamlico County,13144,13244,13019,12880,12872,12741,12765,12638,12633,12726
North Carolina,Pasquotank County,40661,40266,40378,39548,39436,39384,39392,39386,39583,39824
North Carolina,Pender County,52217,53175,53714,54779,55900,57426,58771,60719,62017,63060
North Carolina,Perquimans County,13453,13498,13587,13634,13538,13463,13402,13439,13381,13463
North Carolina,Person County,39464,39520,39175,39239,39114,39190,39270,39338,39436,39490
North Carolina,Pitt County,168148,170791,172980,174380,174974,176071,177171,178607,179575,180742
North Carolina,Polk County,20510,20288,20249,20388,20367,20414,20414,20564,20668,20724
North Carolina,Randolph County,141752,141858,142270,142308,142474,142575,143062,143037,143249,143667
North Carolina,Richmond County,46639,46651,46359,46133,45771,45429,45012,44827,44888,44829
North Carolina,Robeson County,134168,135183,135462,135136,134931,134460,133383,132626,131884,130625
North Carolina,Rockingham County,93643,93284,92691,91896,91790,91657,91308,90791,90617,91010
North Carolina,Rowan County,138428,137805,137511,137690,138080,138497,139410,140356,141128,142088
North Carolina,Rutherford County,67810,67416,67215,66847,66561,66375,66286,66529,66775,67029
North Carolina,Sampson County,63431,63514,63708,63898,63796,63559,63225,63263,63345,63531
North Carolina,Scotland County,36157,36275,36093,35911,35656,35321,35309,35174,34751,34823
North Carolina,Stanly County,60585,60530,60462,60633,60618,60622,60826,61505,62180,62806
North Carolina,Stokes County,47401,47142,46731,46514,46323,46159,45920,45724,45511,45591
North Carolina,Surry County,73673,73496,73295,72643,72487,71998,72008,72107,71959,71783
North Carolina,Swain County,13981,14007,14053,13977,14238,14326,14190,14263,14249,14271
North Carolina,Transylvania County,33090,32807,32835,32827,32952,33157,33393,33767,34173,34385
North Carolina,Tyrrell County,4407,4337,4122,4104,4120,4139,4024,4180,4115,4016
North Carolina,Union County,201292,204888,208069,212200,217689,221949,226279,231350,235830,239859
North Carolina,Vance County,45422,45288,45093,44491,44517,44459,44485,44281,44635,44535
North Carolina,Wake County,900993,928787,952060,974198,997788,1022319,1048335,1071706,1091273,1111761
North Carolina,Warren County,20972,20998,20764,20600,20385,20207,19884,19849,19819,19731
North Carolina,Washington County,13228,12904,12662,12669,12476,12247,12070,11944,11769,11580
North Carolina,Watauga County,51079,51626,52062,52295,52395,53093,54140,55181,56034,56177
North Carolina,Wayne County,122623,124038,124559,124587,124586,124342,124269,123034,123237,123131
North Carolina,Wilkes County,69340,68948,68906,68609,68414,68298,68581,68489,68563,68412
North Carolina,Wilson County,81234,81155,81396,81189,81007,81240,81307,81436,81392,81801
North Carolina,Yadkin County,38406,38342,38144,38063,37846,37619,37653,37588,37481,37667
North Carolina,Yancey County,17818,17690,17624,17549,17542,17550,17610,17697,17873,18069
North Dakota,North Dakota,672591,685225,701176,722036,737401,754066,754434,754942,758080,762062
North Dakota,Adams County,2343,2311,2333,2391,2388,2397,2344,2324,2276,2216
North Dakota,Barnes County,11066,11113,11006,11115,11062,11008,10899,10679,10527,10415
North Dakota,Benson County,6660,6688,6771,6899,6885,6820,6840,6916,6958,6832
North Dakota,Billings County,783,844,919,912,920,948,948,922,918,928
North Dakota,Bottineau County,6429,6499,6606,6738,6684,6734,6573,6522,6398,6282
North Dakota,Bowman County,3151,3143,3211,3214,3238,3277,3222,3150,3067,3024
North Dakota,Burke County,1968,2062,2182,2305,2261,2344,2227,2128,2094,2115
North Dakota,Burleigh County,81308,83295,85748,88422,90510,93211,94606,95247,95276,95626
North Dakota,Cass County,149778,153301,157416,162837,166552,170722,174189,177745,180294,181923
North Dakota,Cavalier County,3993,3946,3923,3856,3847,3827,3824,3793,3811,3762
North Dakota,Dickey County,5289,5254,5220,5194,5101,5054,4987,4848,4931,4872
North Dakota,Divide County,2071,2143,2248,2327,2428,2459,2391,2295,2264,2264
North Dakota,Dunn County,3536,3724,3958,4140,4375,4578,4372,4274,4328,4424
North Dakota,Eddy County,2385,2346,2350,2367,2329,2305,2288,2315,2309,2287
North Dakota,Emmons County,3550,3506,3470,3476,3412,3397,3338,3298,3278,3241
North Dakota,Foster County,3343,3343,3380,3355,3337,3325,3309,3249,3207,3210
North Dakota,Golden Valley County,1680,1758,1806,1825,1852,1879,1857,1779,1763,1761
North Dakota,Grand Forks County,66861,66654,67582,69102,69764,70352,70473,70489,70355,69451
North Dakota,Grant County,2394,2359,2350,2393,2374,2396,2379,2363,2354,2274
North Dakota,Griggs County,2420,2370,2345,2284,2291,2288,2258,2244,2228,2231
North Dakota,Hettinger County,2477,2504,2542,2644,2627,2657,2597,2479,2503,2499
North Dakota,Kidder County,2435,2442,2447,2444,2448,2449,2475,2471,2453,2480
North Dakota,LaMoure County,4139,4095,4085,4101,4096,4136,4113,4101,4075,4046
North Dakota,Logan County,1990,1972,1941,1932,1941,1927,1930,1919,1887,1850
North Dakota,McHenry County,5395,5501,5800,5908,5977,5975,5970,5890,5808,5745
North Dakota,McIntosh County,2809,2758,2750,2738,2745,2717,2599,2608,2566,2497
North Dakota,McKenzie County,6360,7011,7978,9278,10979,12794,12572,12688,13594,15024
North Dakota,McLean County,8962,9081,9385,9464,9553,9664,9643,9636,9529,9450
North Dakota,Mercer County,8424,8425,8475,8589,8712,8786,8616,8457,8266,8187
North Dakota,Morton County,27471,27721,28083,28929,29777,30249,30732,30938,31058,31364
North Dakota,Mountrail County,7673,8103,8739,9340,9751,10311,10234,10276,10239,10545
North Dakota,Nelson County,3126,3059,3055,3052,3014,2914,2889,2902,2885,2879
North Dakota,Oliver County,1846,1849,1848,1889,1868,1865,1895,1930,1945,1959
North Dakota,Pembina County,7413,7354,7220,7098,7068,7031,7046,6962,6895,6801
North Dakota,Pierce County,4357,4367,4446,4419,4364,4273,4216,4096,4070,3975
North Dakota,Ramsey County,11451,11523,11584,11579,11615,11664,11557,11596,11580,11519
North Dakota,Ransom County,5457,5432,5470,5496,5442,5451,5375,5303,5224,5218
North Dakota,Renville County,2470,2497,2556,2613,2573,2551,2517,2455,2358,2327
North Dakota,Richland County,16321,16265,16224,16291,16345,16286,16289,16287,16229,16177
North Dakota,Rolette County,13937,14193,14403,14680,14733,14698,14716,14614,14349,14176
North Dakota,Sargent County,3829,3792,3893,3879,3920,3866,3883,3862,3851,3898
North Dakota,Sheridan County,1321,1316,1284,1327,1334,1311,1342,1351,1342,1315
North Dakota,Sioux County,4153,4236,4328,4434,4459,4377,4457,4425,4377,4230
North Dakota,Slope County,727,727,766,771,779,781,781,767,761,750
North Dakota,Stark County,24199,25186,26901,28317,30315,31861,30869,30291,30893,31489
North Dakota,Steele County,1975,1970,1952,1918,1912,1915,1912,1906,1892,1890
North Dakota,Stutsman County,21100,21021,20978,21082,21120,21047,21068,21132,20875,20704
North Dakota,Towner County,2246,2260,2292,2264,2275,2251,2249,2244,2185,2189
North Dakota,Traill County,8121,8068,8070,8188,8042,7987,8001,7998,8020,8036
North Dakota,Walsh County,11119,11025,11024,11081,10907,10852,10816,10801,10645,10641
North Dakota,Ward County,61675,64209,64863,67398,68869,70703,69489,68516,67713,67641
North Dakota,Wells County,4207,4198,4235,4150,4125,4095,4049,3994,3908,3834
North Dakota,Williams County,22398,24406,26735,29591,32106,35301,34213,33467,35469,37589
Ohio,Ohio,11536504,11544663,11548923,11576684,11602700,11617527,11634370,11659650,11676341,11689100
Ohio,Adams County,28550,28459,28293,28089,28066,27926,27807,27753,27694,27698
Ohio,Allen County,106331,105988,105244,105055,104848,104095,103613,103093,102725,102351
Ohio,Ashland County,53139,53252,53239,53153,53161,53310,53520,53662,53706,53484
Ohio,Ashtabula County,101497,101085,100252,99746,99027,98404,98171,97748,97587,97241
Ohio,Athens County,64757,65079,64610,64594,64783,65886,66352,66503,65519,65327
Ohio,Auglaize County,45949,45741,45770,45801,45737,45734,45766,45753,45736,45656
Ohio,Belmont County,70400,70122,69709,69563,69367,68973,68606,68002,67533,67006
